language_code,canonical_iso639_3,display_name,mapping_source
icr,icr,Islander Creole English,iso639_3
ida,ida,Idakho-Isukha-Tiriki,iso639_3
idb,idb,Indo-Portuguese,iso639_3
idc,idc,Idon,iso639_3
idd,idd,Ede Idaca,iso639_3
ide,ide,Idere,iso639_3
idi,idi,Idi,iso639_3
ido,ido,Ido,iso639_3
idr,idr,Indri,iso639_3
ids,ids,Idesa,iso639_3
idt,idt,Idaté,iso639_3
idu,idu,Idoma,iso639_3
ifa,ifa,Amganad Ifugao,iso639_3
ifb,ifb,Batad Ifugao,iso639_3
ife,ife,Ifè,iso639_3
iff,iff,Ifo,iso639_3
ifk,ifk,Tuwali Ifugao,iso639_3
ifm,ifm,Teke-Fuumu,iso639_3
ifu,ifu,Mayoyao Ifugao,iso639_3
ify,ify,Keley-I Kallahan,iso639_3
igb,igb,Ebira,iso639_3
ige,ige,Igede,iso639_3
igg,igg,Igana,iso639_3
igl,igl,Igala,iso639_3
igm,igm,Kanggape,iso639_3
ign,ign,Ignaciano,iso639_3
igo,igo,Isebe,iso639_3
igs,igs,Interglossa,iso639_3
igw,igw,Igwe,iso639_3
ihb,ihb,Iha Based Pidgin,iso639_3
ihi,ihi,Ihievbe,iso639_3
ihp,ihp,Iha,iso639_3
ihw,ihw,Bidhawal,iso639_3
iii,iii,Sichuan Yi,iso639_3
iin,iin,Thiin,iso639_3
iir,iir,Indo-Iranian languages,iso639_5_collection
ijc,ijc,Izon,iso639_3
ije,ije,Biseni,iso639_3
ijj,ijj,Ede Ije,iso639_3
ijn,ijn,Kalabari,iso639_3
ijo,ijo,Ijo languages,iso639_5_collection
ijs,ijs,Southeast Ijo,iso639_3
ike,ike,Eastern Canadian Inuktitut,iso639_3
iki,iki,Iko,iso639_3
ikk,ikk,Ika,iso639_3
ikl,ikl,Ikulu,iso639_3
iko,iko,Olulumo-Ikom,iso639_3
ikp,ikp,Ikpeshi,iso639_3
ikr,ikr,Ikaranggal,iso639_3
iks,iks,Inuit Sign Language,iso639_3
ikt,ikt,Inuinnaqtun,iso639_3
iku,iku,Inuktitut,iso639_3
ikv,ikv,Iku-Gora-Ankwa,iso639_3
ikw,ikw,Ikwere,iso639_3
ikx,ikx,Ik,iso639_3
ikz,ikz,Ikizu,iso639_3
ila,ila,Ile Ape,iso639_3
ilb,ilb,Ila,iso639_3
ile,ile,Interlingue,iso639_3
ilg,ilg,Garig-Ilgar,iso639_3
ili,ili,Ili Turki,iso639_3
ilk,ilk,Ilongot,iso639_3
ilm,ilm,Iranun (Malaysia),iso639_3
ilo,ilo,Iloko,iso639_3
ilp,ilp,Iranun (Philippines),iso639_3
ils,ils,International Sign,iso639_3
ilu,ilu,Ili'uun,iso639_3
ilv,ilv,Ilue,iso639_3
ima,ima,Mala Malasar,iso639_3
imi,imi,Anamgura,iso639_3
iml,iml,Miluk,iso639_3
imn,imn,Imonda,iso639_3
imo,imo,Imbongu,iso639_3
imr,imr,Imroing,iso639_3
ims,ims,Marsian,iso639_3
imt,imt,Imotong,iso639_3
imy,imy,Milyan,iso639_3
ina,ina,Interlingua (International Auxiliary Language Association),iso639_3
inb,inb,Inga,iso639_3
inc,inc,Indic languages,iso639_5_collection
ind,ind,Indonesian,iso639_3
ine,ine,Indo-European languages,iso639_5_collection
ing,ing,Degexit'an,iso639_3
inh,inh,Ingush,iso639_3
inj,inj,Jungle Inga,iso639_3
inl,inl,Indonesian Sign Language,iso639_3
inm,inm,Minaean,iso639_3
inn,inn,Isinai,iso639_3
ino,ino,Inoke-Yate,iso639_3
inp,inp,Iñapari,iso639_3
ins,ins,Indian Sign Language,iso639_3
int,int,Intha,iso639_3
inz,inz,Ineseño,iso639_3
ior,ior,Inor,iso639_3
iou,iou,Tuma-Irumu,iso639_3
iow,iow,Iowa-Oto,iso639_3
ipi,ipi,Ipili,iso639_3
ipk,ipk,Inupiaq,iso639_3
ipo,ipo,Ipiko,iso639_3
iqu,iqu,Iquito,iso639_3
iqw,iqw,Ikwo,iso639_3
ira,ira,Iranian languages,iso639_5_collection
ire,ire,Iresim,iso639_3
irh,irh,Irarutu,iso639_3
iri,iri,Rigwe,iso639_3
irk,irk,Iraqw,iso639_3
irn,irn,Irántxe,iso639_3
iro,iro,Iroquoian languages,iso639_5_collection
irr,irr,Ir,iso639_3
iru,iru,Irula,iso639_3
irx,irx,Kamberau,iso639_3
iry,iry,Iraya,iso639_3
isa,isa,Isabi,iso639_3
isc,isc,Isconahua,iso639_3
isd,isd,Isnag,iso639_3
ise,ise,Italian Sign Language,iso639_3
isg,isg,Irish Sign Language,iso639_3
ish,ish,Esan,iso639_3
isi,isi,Nkem-Nkum,iso639_3
isk,isk,Ishkashimi,iso639_3
isl,isl,Icelandic,iso639_3
ism,ism,Masimasi,iso639_3
isn,isn,Isanzu,iso639_3
iso,iso,Isoko,iso639_3
isr,isr,Israeli Sign Language,iso639_3
ist,ist,Istriot,iso639_3
isu,isu,Isu (Menchum Division),iso639_3
ita,ita,Italian,iso639_3
itb,itb,Binongan Itneg,iso639_3
itc,itc,Italic languages,iso639_5_collection
itd,itd,Southern Tidung,iso639_3
ite,ite,Itene,iso639_3
iti,iti,Inlaod Itneg,iso639_3
itk,itk,Judeo-Italian,iso639_3
itl,itl,Itelmen,iso639_3
itm,itm,Itu Mbon Uzo,iso639_3
ito,ito,Itonama,iso639_3
itr,itr,Iteri,iso639_3
its,its,Isekiri,iso639_3
itt,itt,Maeng Itneg,iso639_3
itv,itv,Itawit,iso639_3
itw,itw,Ito,iso639_3
itx,itx,Itik,iso639_3
ity,ity,Moyadan Itneg,iso639_3
itz,itz,Itzá,iso639_3
ium,ium,Iu Mien,iso639_3
ivb,ivb,Ibatan,iso639_3
ivv,ivv,Ivatan,iso639_3
iwk,iwk,I-Wak,iso639_3
iwm,iwm,Iwam,iso639_3
iwo,iwo,Iwur,iso639_3
iws,iws,Sepik Iwam,iso639_3
ixc,ixc,Ixcatec,iso639_3
ixl,ixl,Ixil,iso639_3
iya,iya,Iyayu,iso639_3
iyo,iyo,Mesaka,iso639_3
iyx,iyx,Yaka (Congo),iso639_3
izh,izh,Ingrian,iso639_3
izr,izr,Izere,iso639_3
izz,izz,Izii,iso639_3
jaa,jaa,Jamamadí,iso639_3
jab,jab,Hyam,iso639_3
jac,jac,Popti',iso639_3
jad,jad,Jahanka,iso639_3
jae,jae,Yabem,iso639_3
jaf,jaf,Jara,iso639_3
jah,jah,Jah Hut,iso639_3
jaj,jaj,Zazao,iso639_3
jak,jak,Jakun,iso639_3
jal,jal,Yalahatan,iso639_3
jam,jam,Jamaican Creole English,iso639_3
jan,jan,Jandai,iso639_3
jao,jao,Yanyuwa,iso639_3
jaq,jaq,Yaqay,iso639_3
jas,jas,New Caledonian Javanese,iso639_3
jat,jat,Jakati,iso639_3
jau,jau,Yaur,iso639_3
jav,jav,Javanese,iso639_3
jax,jax,Jambi Malay,iso639_3
jay,jay,Yan-nhangu,iso639_3
jaz,jaz,Jawe,iso639_3
jbe,jbe,Judeo-Berber,iso639_3
jbi,jbi,Badjiri,iso639_3
jbj,jbj,Arandai,iso639_3
jbk,jbk,Barikewa,iso639_3
jbm,jbm,Bijim,iso639_3
jbn,jbn,Nafusi,iso639_3
jbo,jbo,Lojban,iso639_3
jbr,jbr,Jofotek-Bromnya,iso639_3
jbt,jbt,Jabutí,iso639_3
jbu,jbu,Jukun Takum,iso639_3
jbw,jbw,Yawijibaya,iso639_3
jcs,jcs,Jamaican Country Sign Language,iso639_3
jct,jct,Krymchak,iso639_3
jda,jda,Jad,iso639_3
jdg,jdg,Jadgali,iso639_3
jdt,jdt,Judeo-Tat,iso639_3
jeb,jeb,Jebero,iso639_3
jee,jee,Jerung,iso639_3
jeh,jeh,Jeh,iso639_3
jei,jei,Yei,iso639_3
jek,jek,Jeri Kuo,iso639_3
jel,jel,Yelmek,iso639_3
jen,jen,Dza,iso639_3
jer,jer,Jere,iso639_3
jet,jet,Manem,iso639_3
jeu,jeu,Jonkor Bourmataguil,iso639_3
jgb,jgb,Ngbee,iso639_3
jge,jge,Judeo-Georgian,iso639_3
jgk,jgk,Gwak,iso639_3
jgo,jgo,Ngomba,iso639_3
jhi,jhi,Jehai,iso639_3
jhs,jhs,Jhankot Sign Language,iso639_3
jia,jia,Jina,iso639_3
jib,jib,Jibu,iso639_3
jic,jic,Tol,iso639_3
jid,jid,Bu (Kaduna State),iso639_3
jie,jie,Jilbe,iso639_3
jig,jig,Jingulu,iso639_3
jih,jih,sTodsde,iso639_3
jii,jii,Jiiddu,iso639_3
jil,jil,Jilim,iso639_3
jim,jim,Jimi (Cameroon),iso639_3
jio,jio,Jiamao,iso639_3
jiq,jiq,Guanyinqiao,iso639_3
jit,jit,Jita,iso639_3
jiu,jiu,Youle Jinuo,iso639_3
jiv,jiv,Shuar,iso639_3
jiy,jiy,Buyuan Jinuo,iso639_3
jje,jje,Jejueo,iso639_3
jjr,jjr,Bankal,iso639_3
jka,jka,Kaera,iso639_3
jkm,jkm,Mobwa Karen,iso639_3
jko,jko,Kubo,iso639_3
jkp,jkp,Paku Karen,iso639_3
jkr,jkr,Koro (India),iso639_3
jks,jks,Amami Koniya Sign Language,iso639_3
jku,jku,Labir,iso639_3
jle,jle,Ngile,iso639_3
jls,jls,Jamaican Sign Language,iso639_3
jma,jma,Dima,iso639_3
jmb,jmb,Zumbun,iso639_3
jmc,jmc,Machame,iso639_3
jmd,jmd,Yamdena,iso639_3
jmi,jmi,Jimi (Nigeria),iso639_3
jml,jml,Jumli,iso639_3
jmn,jmn,Makuri Naga,iso639_3
jmr,jmr,Kamara,iso639_3
jms,jms,Mashi (Nigeria),iso639_3
jmw,jmw,Mouwase,iso639_3
jmx,jmx,Western Juxtlahuaca Mixtec,iso639_3
jna,jna,Jangshung,iso639_3
jnd,jnd,Jandavra,iso639_3
jng,jng,Yangman,iso639_3
jni,jni,Janji,iso639_3
jnj,jnj,Yemsa,iso639_3
jnl,jnl,Rawat,iso639_3
jns,jns,Jaunsari,iso639_3
job,job,Joba,iso639_3
jod,jod,Wojenaka,iso639_3
jog,jog,Jogi,iso639_3
jor,jor,Jorá,iso639_3
jos,jos,Jordanian Sign Language,iso639_3
jow,jow,Jowulu,iso639_3
jpa,jpa,Jewish Palestinian Aramaic,iso639_3
jpn,jpn,Japanese,iso639_3
jpr,jpr,Judeo-Persian,iso639_3
jpx,jpx,Japanese (family),iso639_5_collection
jqr,jqr,Jaqaru,iso639_3
jra,jra,Jarai,iso639_3
jrb,jrb,Judeo-Arabic,iso639_3
jrr,jrr,Jiru,iso639_3
jrt,jrt,Jakattoe,iso639_3
jru,jru,Japrería,iso639_3
jsl,jsl,Japanese Sign Language,iso639_3
jua,jua,Júma,iso639_3
jub,jub,Wannu,iso639_3
juc,juc,Jurchen,iso639_3
jud,jud,Worodougou,iso639_3
juh,juh,Hõne,iso639_3
jui,jui,Ngadjuri,iso639_3
juk,juk,Wapan,iso639_3
jul,jul,Jirel,iso639_3
jum,jum,Jumjum,iso639_3
jun,jun,Juang,iso639_3
juo,juo,Jiba,iso639_3
jup,jup,Hupdë,iso639_3
jur,jur,Jurúna,iso639_3
jus,jus,Jumla Sign Language,iso639_3
jut,jut,Jutish,iso639_3
juu,juu,Ju,iso639_3
juw,juw,Wãpha,iso639_3
juy,juy,Juray,iso639_3
jvd,jvd,Javindo,iso639_3
jvn,jvn,Caribbean Javanese,iso639_3
jwi,jwi,Jwira-Pepesa,iso639_3
jya,jya,Jiarong,iso639_3
jye,jye,Judeo-Yemeni Arabic,iso639_3
jyy,jyy,Jaya,iso639_3
kaa,kaa,Kara-Kalpak,iso639_3
kab,kab,Kabyle,iso639_3
kac,kac,Kachin,iso639_3
kad,kad,Adara,iso639_3
kae,kae,Ketangalan,iso639_3
kaf,kaf,Katso,iso639_3
kag,kag,Kajaman,iso639_3
kah,kah,Kara (Central African Republic),iso639_3
kai,kai,Karekare,iso639_3
kaj,kaj,Jju,iso639_3
kak,kak,Kalanguya,iso639_3
kal,kal,Kalaallisut,iso639_3
kam,kam,Kamba (Kenya),iso639_3
kan,kan,Kannada,iso639_3
kao,kao,Xaasongaxango,iso639_3
kap,kap,Bezhta,iso639_3
kaq,kaq,Capanahua,iso639_3
kar,kar,Karen languages,iso639_5_collection
kas,kas,Kashmiri,iso639_3
kat,kat,Georgian,iso639_3
kau,kau,Kanuri,iso639_3
kav,kav,Katukína,iso639_3
kaw,kaw,Kawi,iso639_3
kax,kax,Kao,iso639_3
kay,kay,Kamayurá,iso639_3
kaz,kaz,Kazakh,iso639_3
kba,kba,Kalarko,iso639_3
kbb,kbb,Kaxuiâna,iso639_3
kbc,kbc,Kadiwéu,iso639_3
kbd,kbd,Kabardian,iso639_3
kbe,kbe,Kanju,iso639_3
kbg,kbg,Khamba,iso639_3
kbh,kbh,Camsá,iso639_3
kbi,kbi,Kaptiau,iso639_3
kbj,kbj,Kari,iso639_3
kbk,kbk,Grass Koiari,iso639_3
kbl,kbl,Kanembu,iso639_3
kbm,kbm,Iwal,iso639_3
kbn,kbn,Kare (Central African Republic),iso639_3
kbo,kbo,Keliko,iso639_3
kbp,kbp,Kabiyè,iso639_3
kbq,kbq,Kamano,iso639_3
kbr,kbr,Kafa,iso639_3
kbs,kbs,Kande,iso639_3
kbt,kbt,Abadi,iso639_3
kbu,kbu,Kabutra,iso639_3
kbv,kbv,Dera (Indonesia),iso639_3
kbw,kbw,Kaiep,iso639_3
kbx,kbx,Ap Ma,iso639_3
kby,kby,Manga Kanuri,iso639_3
kbz,kbz,Duhwa,iso639_3
kca,kca,Khanty,iso639_3
kcb,kcb,Kawacha,iso639_3
kcc,kcc,Lubila,iso639_3
kcd,kcd,Ngkâlmpw Kanum,iso639_3
kce,kce,Kaivi,iso639_3
kcf,kcf,Ukaan,iso639_3
kcg,kcg,Tyap,iso639_3
kch,kch,Vono,iso639_3
kci,kci,Kamantan,iso639_3
kcj,kcj,Kobiana,iso639_3
kck,kck,Kalanga,iso639_3
kcl,kcl,Kela (Papua New Guinea),iso639_3
kcm,kcm,Gula (Central African Republic),iso639_3
kcn,kcn,Nubi,iso639_3
kco,kco,Kinalakna,iso639_3
kcp,kcp,Kanga,iso639_3
kcq,kcq,Kamo,iso639_3
kcr,kcr,Katla,iso639_3
kcs,kcs,Koenoem,iso639_3
kct,kct,Kaian,iso639_3
kcu,kcu,Kami (Tanzania),iso639_3
kcv,kcv,Kete,iso639_3
kcw,kcw,Kabwari,iso639_3
kcx,kcx,Kachama-Ganjule,iso639_3
kcy,kcy,Korandje,iso639_3
kcz,kcz,Konongo,iso639_3
kda,kda,Worimi,iso639_3
kdc,kdc,Kutu,iso639_3
kdd,kdd,Yankunytjatjara,iso639_3
kde,kde,Makonde,iso639_3
kdf,kdf,Mamusi,iso639_3
kdg,kdg,Seba,iso639_3
kdh,kdh,Tem,iso639_3
kdi,kdi,Kumam,iso639_3
kdj,kdj,Karamojong,iso639_3
kdk,kdk,Numèè,iso639_3
kdl,kdl,Tsikimba,iso639_3
kdm,kdm,Kagoma,iso639_3
kdn,kdn,Kunda,iso639_3
kdo,kdo,Kordofanian languages,iso639_5_collection
kdp,kdp,Kaningdon-Nindem,iso639_3
kdq,kdq,Koch,iso639_3
kdr,kdr,Karaim,iso639_3
kdt,kdt,Kuy,iso639_3
kdu,kdu,Kadaru,iso639_3
kdw,kdw,Koneraw,iso639_3
kdx,kdx,Kam,iso639_3
kdy,kdy,Keder,iso639_3
kdz,kdz,Kwaja,iso639_3
kea,kea,Kabuverdianu,iso639_3
keb,keb,Kélé,iso639_3
kec,kec,Keiga,iso639_3
ked,ked,Kerewe,iso639_3
kee,kee,Eastern Keres,iso639_3
kef,kef,Kpessi,iso639_3
keg,keg,Tese,iso639_3
keh,keh,Keak,iso639_3
kei,kei,Kei,iso639_3
kej,kej,Kadar,iso639_3
kek,kek,Kekchí,iso639_3
kel,kel,Kela (Democratic Republic of Congo),iso639_3
kem,kem,Kemak,iso639_3
ken,ken,Kenyang,iso639_3
keo,keo,Kakwa,iso639_3
kep,kep,Kaikadi,iso639_3
keq,keq,Kamar,iso639_3
ker,ker,Kera,iso639_3
kes,kes,Kugbo,iso639_3
ket,ket,Ket,iso639_3
keu,keu,Akebu,iso639_3
kev,kev,Kanikkaran,iso639_3
kew,kew,West Kewa,iso639_3
kex,kex,Kukna,iso639_3
key,key,Kupia,iso639_3
kez,kez,Kukele,iso639_3
kfa,kfa,Kodava,iso639_3
kfb,kfb,Northwestern Kolami,iso639_3
kfc,kfc,Konda-Dora,iso639_3
kfd,kfd,Korra Koraga,iso639_3
kfe,kfe,Kota (India),iso639_3
kff,kff,Koya,iso639_3
kfg,kfg,Kudiya,iso639_3
kfh,kfh,Kurichiya,iso639_3
kfi,kfi,Kannada Kurumba,iso639_3
kfj,kfj,Kemiehua,iso639_3
kfk,kfk,Kinnauri,iso639_3
kfl,kfl,Kung,iso639_3
kfm,kfm,Khunsari,iso639_3
kfn,kfn,Kuk,iso639_3
kfo,kfo,Koro (Côte d'Ivoire),iso639_3
kfp,kfp,Korwa,iso639_3
kfq,kfq,Korku,iso639_3
kfr,kfr,Kachhi,iso639_3
kfs,kfs,Bilaspuri,iso639_3
kft,kft,Kanjari,iso639_3
kfu,kfu,Katkari,iso639_3
kfv,kfv,Kurmukar,iso639_3
kfw,kfw,Kharam Naga,iso639_3
kfx,kfx,Kullu Pahari,iso639_3
kfy,kfy,Kumaoni,iso639_3
kfz,kfz,Koromfé,iso639_3
kga,kga,Koyaga,iso639_3
kgb,kgb,Kawe,iso639_3
kge,kge,Komering,iso639_3
kgf,kgf,Kube,iso639_3
kgg,kgg,Kusunda,iso639_3
kgi,kgi,Selangor Sign Language,iso639_3
kgj,kgj,Gamale Kham,iso639_3
kgk,kgk,Kaiwá,iso639_3
kgl,kgl,Kunggari,iso639_3
kgm,kgm,Karipúna,iso639_3
kgn,kgn,Karingani,iso639_3
kgo,kgo,Krongo,iso639_3
kgp,kgp,Kaingang,iso639_3
kgq,kgq,Kamoro,iso639_3
kgr,kgr,Abun,iso639_3
kgs,kgs,Kumbainggar,iso639_3
kgt,kgt,Somyev,iso639_3
kgu,kgu,Kobol,iso639_3
kgv,kgv,Karas,iso639_3
kgw,kgw,Karon Dori,iso639_3
kgx,kgx,Kamaru,iso639_3
kgy,kgy,Kyerung,iso639_3
kha,kha,Khasi,iso639_3
khb,khb,Lü,iso639_3
khc,khc,Tukang Besi North,iso639_3
khd,khd,Bädi Kanum,iso639_3
khe,khe,Korowai,iso639_3
khf,khf,Khuen,iso639_3
khg,khg,Khams Tibetan,iso639_3
khh,khh,Kehu,iso639_3
khi,khi,Khoisan languages,iso639_5_collection
khj,khj,Kuturmi,iso639_3
khk,khk,Halh Mongolian,iso639_3
khl,khl,Lusi,iso639_3
khm,khm,Khmer,iso639_3
khn,khn,Khandesi,iso639_3
kho,kho,Khotanese,iso639_3
khp,khp,Kapori,iso639_3
khq,khq,Koyra Chiini Songhay,iso639_3
khr,khr,Kharia,iso639_3
khs,khs,Kasua,iso639_3
kht,kht,Khamti,iso639_3
khu,khu,Nkhumbi,iso639_3
khv,khv,Khvarshi,iso639_3
khw,khw,Khowar,iso639_3
khx,khx,Kanu,iso639_3
khy,khy,Kele (Democratic Republic of Congo),iso639_3
khz,khz,Keapara,iso639_3
kia,kia,Kim,iso639_3
kib,kib,Koalib,iso639_3
kic,kic,Kickapoo,iso639_3
kid,kid,Koshin,iso639_3
kie,kie,Kibet,iso639_3
kif,kif,Eastern Parbate Kham,iso639_3
kig,kig,Kimaama,iso639_3
kih,kih,Kilmeri,iso639_3
kii,kii,Kitsai,iso639_3
kij,kij,Kilivila,iso639_3
kik,kik,Kikuyu,iso639_3
kil,kil,Kariya,iso639_3
kim,kim,Karagas,iso639_3
kin,kin,Kinyarwanda,iso639_3
kio,kio,Kiowa,iso639_3
kip,kip,Sheshi Kham,iso639_3
kiq,kiq,Kosadle,iso639_3
kir,kir,Kirghiz,iso639_3
kis,kis,Kis,iso639_3
kit,kit,Agob,iso639_3
kiu,kiu,Kirmanjki (individual language),iso639_3
kiv,kiv,Kimbu,iso639_3
kiw,kiw,Northeast Kiwai,iso639_3
kix,kix,Khiamniungan Naga,iso639_3
kiy,kiy,Kirikiri,iso639_3
kiz,kiz,Kisi,iso639_3
kja,kja,Mlap,iso639_3
kjb,kjb,Q'anjob'al,iso639_3
kjc,kjc,Coastal Konjo,iso639_3
kjd,kjd,Southern Kiwai,iso639_3
kje,kje,Kisar,iso639_3
kjg,kjg,Khmu,iso639_3
kjh,kjh,Khakas,iso639_3
kji,kji,Zabana,iso639_3
kjj,kjj,Khinalugh,iso639_3
kjk,kjk,Highland Konjo,iso639_3
kjl,kjl,Western Parbate Kham,iso639_3
kjm,kjm,Kháng,iso639_3
kjn,kjn,Kunjen,iso639_3
kjo,kjo,Harijan Kinnauri,iso639_3
kjp,kjp,Pwo Eastern Karen,iso639_3
kjq,kjq,Western Keres,iso639_3
kjr,kjr,Kurudu,iso639_3
kjs,kjs,East Kewa,iso639_3
kjt,kjt,Phrae Pwo Karen,iso639_3
kju,kju,Kashaya,iso639_3
kjv,kjv,Kaikavian Literary Language,iso639_3
kjx,kjx,Ramopa,iso639_3
kjy,kjy,Erave,iso639_3
kjz,kjz,Bumthangkha,iso639_3
kka,kka,Kakanda,iso639_3
kkb,kkb,Kwerisa,iso639_3
kkc,kkc,Odoodee,iso639_3
kkd,kkd,Kinuku,iso639_3
kke,kke,Kakabe,iso639_3
kkf,kkf,Kalaktang Monpa,iso639_3
kkg,kkg,Mabaka Valley Kalinga,iso639_3
kkh,kkh,Khün,iso639_3
kki,kki,Kagulu,iso639_3
kkj,kkj,Kako,iso639_3
kkk,kkk,Kokota,iso639_3
kkl,kkl,Kosarek Yale,iso639_3
kkm,kkm,Kiong,iso639_3
kkn,kkn,Kon Keu,iso639_3
kko,kko,Karko,iso639_3
kkp,kkp,Gugubera,iso639_3
kkq,kkq,Kaeku,iso639_3
kkr,kkr,Kir-Balar,iso639_3
kks,kks,Giiwo,iso639_3
kkt,kkt,Koi,iso639_3
kku,kku,Tumi,iso639_3
kkv,kkv,Kangean,iso639_3
kkw,kkw,Teke-Kukuya,iso639_3
kkx,kkx,Kohin,iso639_3
kky,kky,Guugu Yimidhirr,iso639_3
kkz,kkz,Kaska,iso639_3
kla,kla,Klamath-Modoc,iso639_3
klb,klb,Kiliwa,iso639_3
klc,klc,Kolbila,iso639_3
kld,kld,Gamilaraay,iso639_3
kle,kle,Kulung (Nepal),iso639_3
klf,klf,Kendeje,iso639_3
klg,klg,Tagakaulo,iso639_3
klh,klh,Weliki,iso639_3
kli,kli,Kalumpang,iso639_3
klj,klj,Khalaj,iso639_3
klk,klk,Kono (Nigeria),iso639_3
kll,kll,Kagan Kalagan,iso639_3
klm,klm,Migum,iso639_3
kln,kln,Kalenjin,iso639_3
klo,klo,Kapya,iso639_3
klp,klp,Kamasa,iso639_3
klq,klq,Rumu,iso639_3
klr,klr,Khaling,iso639_3
kls,kls,Kalasha,iso639_3
klt,klt,Nukna,iso639_3
klu,klu,Klao,iso639_3
klv,klv,Maskelynes,iso639_3
klw,klw,Tado,iso639_3
klx,klx,Koluwawa,iso639_3
kly,kly,Kalao,iso639_3
klz,klz,Kabola,iso639_3
kma,kma,Konni,iso639_3
kmb,kmb,Kimbundu,iso639_3
kmc,kmc,Southern Dong,iso639_3
kmd,kmd,Majukayang Kalinga,iso639_3
kme,kme,Bakole,iso639_3
kmf,kmf,Kare (Papua New Guinea),iso639_3
kmg,kmg,Kâte,iso639_3
kmh,kmh,Kalam,iso639_3
kmi,kmi,Kami (Nigeria),iso639_3
kmj,kmj,Kumarbhag Paharia,iso639_3
kmk,kmk,Limos Kalinga,iso639_3
kml,kml,Tanudan Kalinga,iso639_3
kmm,kmm,Kom (India),iso639_3
kmn,kmn,Awtuw,iso639_3
kmo,kmo,Kwoma,iso639_3
kmp,kmp,Gimme,iso639_3
kmq,kmq,Kwama,iso639_3
kmr,kmr,Northern Kurdish,iso639_3
kms,kms,Kamasau,iso639_3
kmt,kmt,Kemtuik,iso639_3
kmu,kmu,Kanite,iso639_3
kmv,kmv,Karipúna Creole French,iso639_3
kmw,kmw,Komo (Democratic Republic of Congo),iso639_3
kmx,kmx,Waboda,iso639_3
kmy,kmy,Koma,iso639_3
kmz,kmz,Khorasani Turkish,iso639_3
kna,kna,Dera (Nigeria),iso639_3
knb,knb,Lubuagan Kalinga,iso639_3
knc,knc,Central Kanuri,iso639_3
knd,knd,Konda,iso639_3
kne,kne,Kankanaey,iso639_3
knf,knf,Mankanya,iso639_3
kng,kng,Koongo,iso639_3
kni,kni,Kanufi,iso639_3
knj,knj,Western Kanjobal,iso639_3
knk,knk,Kuranko,iso639_3
knl,knl,Keninjal,iso639_3
knm,knm,Kanamarí,iso639_3
knn,knn,Konkani (individual language),iso639_3
kno,kno,Kono (Sierra Leone),iso639_3
knp,knp,Kwanja,iso639_3
knq,knq,Kintaq,iso639_3
knr,knr,Kaningra,iso639_3
kns,kns,Kensiu,iso639_3
knt,knt,Panoan Katukína,iso639_3
knu,knu,Kono (Guinea),iso639_3
knv,knv,Tabo,iso639_3
knw,knw,Kung-Ekoka,iso639_3
knx,knx,Kendayan,iso639_3
kny,kny,Kanyok,iso639_3
knz,knz,Kalamsé,iso639_3
koa,koa,Konomala,iso639_3
koc,koc,Kpati,iso639_3
kod,kod,Kodi,iso639_3
koe,koe,Kacipo-Bale Suri,iso639_3
kof,kof,Kubi,iso639_3
kog,kog,Cogui,iso639_3
koh,koh,Koyo,iso639_3
koi,koi,Komi-Permyak,iso639_3
kok,kok,Konkani (macrolanguage),iso639_3
kol,kol,Kol (Papua New Guinea),iso639_3
kom,kom,Komi,iso639_3
kon,kon,Kongo,iso639_3
koo,koo,Konzo,iso639_3
kop,kop,Waube,iso639_3
koq,koq,Kota (Gabon),iso639_3
kor,kor,Korean,iso639_3
kos,kos,Kosraean,iso639_3
kot,kot,Lagwan,iso639_3
kou,kou,Koke,iso639_3
kov,kov,Kudu-Camo,iso639_3
kow,kow,Kugama,iso639_3
koy,koy,Koyukon,iso639_3
koz,koz,Korak,iso639_3
kpa,kpa,Kutto,iso639_3
kpb,kpb,Mullu Kurumba,iso639_3
kpc,kpc,Curripaco,iso639_3
kpd,kpd,Koba,iso639_3
kpe,kpe,Kpelle,iso639_3
kpf,kpf,Komba,iso639_3
kpg,kpg,Kapingamarangi,iso639_3
kph,kph,Kplang,iso639_3
kpi,kpi,Kofei,iso639_3
kpj,kpj,Karajá,iso639_3
kpk,kpk,Kpan,iso639_3
kpl,kpl,Kpala,iso639_3
kpm,kpm,Koho,iso639_3
kpn,kpn,Kepkiriwát,iso639_3
kpo,kpo,Ikposo,iso639_3
kpq,kpq,Korupun-Sela,iso639_3
kpr,kpr,Korafe-Yegha,iso639_3
kps,kps,Tehit,iso639_3
kpt,kpt,Karata,iso639_3
kpu,kpu,Kafoa,iso639_3
kpv,kpv,Komi-Zyrian,iso639_3
kpw,kpw,Kobon,iso639_3
kpx,kpx,Mountain Koiali,iso639_3
kpy,kpy,Koryak,iso639_3
kpz,kpz,Kupsabiny,iso639_3
kqa,kqa,Mum,iso639_3
kqb,kqb,Kovai,iso639_3
kqc,kqc,Doromu-Koki,iso639_3
kqd,kqd,Koy Sanjaq Surat,iso639_3
kqe,kqe,Kalagan,iso639_3
kqf,kqf,Kakabai,iso639_3
kqg,kqg,Khe,iso639_3
kqh,kqh,Kisankasa,iso639_3
kqi,kqi,Koitabu,iso639_3
kqj,kqj,Koromira,iso639_3
kqk,kqk,Kotafon Gbe,iso639_3
kql,kql,Kyenele,iso639_3
kqm,kqm,Khisa,iso639_3
